name,price,description,link
Men's UA Stellar G2 Tactical Boots,99.97 - 130,"We upgraded the outsole of our popular UA Tactical Stellar to be slip-resistant so the elements won't get in the way. It's also more breathable and keeps your feet feeling fresher during the longest shifts., Light & breathable textile upper​ with full-grain, polishable leather forefoot for durable protection​,Front & back pull loops for easier on/off,Die-cut, full-length EVA footbed provides ideal underfoot comfort​,Molded EVA midsole cushioning with reinforced TPU shank for protection & support,Slip-resistant, high-traction rubber lug outsole for enhanced grip on a variety of surfaces,Regular,Style #: 3024946,Height: 8"",Weight:​ 17.7 oz.,Lace type: Standard tie,Imported,Structured design & pre-curved visor",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_stellar_g2_tactical_boots/3024946.html?dwvar_3024946_color=101
Men's UA Stellar G2 Tactical Boots,99.97 - 130,"We upgraded the outsole of our popular UA Tactical Stellar to be slip-resistant so the elements won't get in the way. It's also more breathable and keeps your feet feeling fresher during the longest shifts., Light & breathable textile upper​ with full-grain, polishable leather forefoot for durable protection​,Front & back pull loops for easier on/off,Die-cut, full-length EVA footbed provides ideal underfoot comfort​,Molded EVA midsole cushioning with reinforced TPU shank for protection & support,Slip-resistant, high-traction rubber lug outsole for enhanced grip on a variety of surfaces,Regular,Style #: 3024946,Height: 8"",Weight:​ 17.7 oz.,Lace type: Standard tie,Imported,Structured design & pre-curved visor",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_stellar_g2_tactical_boots/3024946.html?dwvar_3024946_color=001
Men's UA Highlight 2 MC Knit Football Cleats,175,"The Highlight provides powerful support to help you play with unstoppable speed. Even though it's super-high cut, it's still incredibly light and breathable, so you can stay explosive every snap., Easy-entry UA IntelliKnit upper is breathable, light & comfortable with stretch & support where you need it,Low top design with compression collar for a sock-like fit & feel,Updated, high-rebound SuperFoam® insole with more foam provides optimal comfort & reduced stud pressure,Lightweight UA Scatter Traction cleat plate supports powerful movements in every direction,Regular,Style #: 3027304,Imported",https://www.underarmour.ca/en-ca/p/football/mens_ua_highlight_2_mc_knit_football_cleats/3027304.html?dwvar_3027304_color=100
Unisex UA Jet '23 Basketball Shoes,100,"Locked in and ready for takeoff, the UA Jet is all about performance. A Micro G® midsole gives you the cushioning you need, while the durable upper looks great on and off the court., Mixed-material upper for enhanced durability, breathability & support where you need it,Plush foam sockliner for increased underfoot comfort,Full-length Micro G® midsole turns cushioned landings into explosive takeoffs,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3026634,Lace type: Standard tie,Imported,Wash inside out with all zippers & closures secured,Machine wash cold with like colors,Do not use softeners or scented detergents,Do not bleach,Tumble dry low & remove promptly, do not use dryer sheets,Do not iron,Do not dry clean",https://www.underarmour.ca/en-ca/p/basketball/unisex_ua_jet_23_basketball_shoes/3026634.html?dwvar_3026634_color=001
Men's UA Ignite Select Graphic Slides,26.97 - 35,"The memory foam not only feels great, but also helps eliminate pressure on your feet after you work out., Fixed strap with rolled edges & added foam underneath for an extra comfortable fit,Drop-in EVA footbed provides underfoot cushioning,Raised sidewalls for added stability,EVA outsole delivers great durability & traction,Regular,Style #: 3027220,Imported",https://www.underarmour.ca/en-ca/p/sportswear/mens_ua_ignite_select_graphic_slides/3027220.html?dwvar_3027220_color=401
Men's UA Highlight 2 MC Knit Football Cleats,175,"The Highlight provides powerful support to help you play with unstoppable speed. Even though it's super-high cut, it's still incredibly light and breathable, so you can stay explosive every snap., Easy-entry UA IntelliKnit upper is breathable, light & comfortable with stretch & support where you need it,Low top design with compression collar for a sock-like fit & feel,Updated, high-rebound SuperFoam® insole with more foam provides optimal comfort & reduced stud pressure,Lightweight UA Scatter Traction cleat plate supports powerful movements in every direction,Regular,Style #: 3027304,Imported",https://www.underarmour.ca/en-ca/p/football/mens_ua_highlight_2_mc_knit_football_cleats/3027304.html?dwvar_3027304_color=001
Men's UA Ignite Select Graphic Slides,26.97 - 35,"The memory foam not only feels great, but also helps eliminate pressure on your feet after you work out., Fixed strap with rolled edges & added foam underneath for an extra comfortable fit,Drop-in EVA footbed provides underfoot cushioning,Raised sidewalls for added stability,EVA outsole delivers great durability & traction,Regular,Style #: 3027220,Imported",https://www.underarmour.ca/en-ca/p/sportswear/mens_ua_ignite_select_graphic_slides/3027220.html?dwvar_3027220_color=102
Men's UA Locker Camo Slides,28,"These slides were created specifically for the locker room, with built-in drainage that takes water away from your foot., Quick-drying one piece performance molded EVA slide,Engineered to transport water away from the foot,Built to be worn around locker room & pool,Regular,Style #: 3024449,Imported",https://www.underarmour.ca/en-ca/p/sandals_and_slides/mens_ua_locker_camo_slides/3024449.html?dwvar_3024449_color=002
Men's UA Summit Trek Shoes,88.97 - 115,"The UA Summit Trek strikes the perfect balance between performance and style with a bold design and durable materials, so you can hit the trails or the city streets., Lightweight mesh upper with synthetic overlays for durability & support,Bold, 90's-inspired look with unique lace design,Dual-density midsole cushioning for comfort,Lugged rubber outsole provides grip & traction,Regular,Style #: 3028345,Weight: 13 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/sportswear/mens_ua_summit_trek_shoes/3028345.html?dwvar_3028345_color=003
Men's UA Harper 9 Pro TPU Baseball Cleats,140,"Bryce Harper never fails to bring the big energy—and neither does the Harper 9. We put UA HOVR™ & EVA cushioning in places he needs it most for more energy return, a stable base, and maximum power., UA IntelliKnit upper is breathable & provides premium stretch & compression where you need it,Engineered fit for increased comfort & reduced flex pressure with bootie design for locked-in support,Synthetic leather in the forefoot for added durability,Lacing structure articulates to your foot for superior lockdown,Responsive UA HOVR™ + EVA cushioning provides maximum power, stability & energy return in your swing,Dual-density TPU outsole features 10 TPU spikes & smaller TPU nubs for superior traction on turf or dirt,Regular,Style #: 3027444,Weight: 12.95 oz.,Imported",https://www.underarmour.ca/en-ca/p/baseball/mens_ua_harper_9_pro_tpu_baseball_cleats/3027444.html?dwvar_3027444_color=104
Men's UA Charged Maven Trail Running Shoes,93.97 - 110,"Built to help you hit the trails fast and light. They're comfortable, cushioned, super-durable, grippy, and give you support where you need it., Engineered mesh upper is lightweight & breathable,PU overlays for added durability & protection in high-abrasion areas,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable rubber outsole with omni-directional trail lugs for ultimate traction,Outsole wraps up to form a toe bumper for added protection,Regular,Style #: 3026136,Weight: 10.8 oz.,Lace type: Standard tie,Imported,Wash garment inside out,Machine wash cold with like colors,Use only non-chlorine bleach when needed,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/hiking_and_hunting/mens_ua_charged_maven_trail_running_shoes/3026136.html?dwvar_3026136_color=103
Men's UA Charged Maven Trail Running Shoes,93.97 - 110,"Built to help you hit the trails fast and light. They're comfortable, cushioned, super-durable, grippy, and give you support where you need it., Engineered mesh upper is lightweight & breathable,PU overlays for added durability & protection in high-abrasion areas,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable rubber outsole with omni-directional trail lugs for ultimate traction,Outsole wraps up to form a toe bumper for added protection,Regular,Style #: 3026136,Weight: 10.8 oz.,Lace type: Standard tie,Imported,Wash garment inside out,Machine wash cold with like colors,Use only non-chlorine bleach when needed,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/hiking_and_hunting/mens_ua_charged_maven_trail_running_shoes/3026136.html?dwvar_3026136_color=002
Men's UA Charged Maven Trail Running Shoes,93.97 - 110,"Built to help you hit the trails fast and light. They're comfortable, cushioned, super-durable, grippy, and give you support where you need it., Engineered mesh upper is lightweight & breathable,PU overlays for added durability & protection in high-abrasion areas,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable rubber outsole with omni-directional trail lugs for ultimate traction,Outsole wraps up to form a toe bumper for added protection,Regular,Style #: 3026136,Weight: 10.8 oz.,Lace type: Standard tie,Imported,Wash garment inside out,Machine wash cold with like colors,Use only non-chlorine bleach when needed,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/hiking_and_hunting/mens_ua_charged_maven_trail_running_shoes/3026136.html?dwvar_3026136_color=003
Men's UA Charged Maven Trail Running Shoes,93.97 - 110,"Built to help you hit the trails fast and light. They're comfortable, cushioned, super-durable, grippy, and give you support where you need it., Engineered mesh upper is lightweight & breathable,PU overlays for added durability & protection in high-abrasion areas,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable rubber outsole with omni-directional trail lugs for ultimate traction,Outsole wraps up to form a toe bumper for added protection,Regular,Style #: 3026136,Weight: 10.8 oz.,Lace type: Standard tie,Imported,Wash garment inside out,Machine wash cold with like colors,Use only non-chlorine bleach when needed,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/hiking_and_hunting/mens_ua_charged_maven_trail_running_shoes/3026136.html?dwvar_3026136_color=206
Men's UA Ignite Pro Graphic Strap Slides,45,"The foam footbed not only feels great, but also helps eliminate pressure on your feet after you work out., Adjustable synthetic strap with soft foam lining for added comfort & perforations for breathability,Textured foam footbed for unprecedented comfort,EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort,Regular,Style #: 3026024,Imported,Wash inside out & secure all zippers/closures before washing,Machine wash cold with similar colors,Do not use fabric softeners or scented detergents,Do not bleach,Tumble dry low & remove promptly once dry,Do not use dryer sheets,Do not iron,Do not dry clean",https://www.underarmour.ca/en-ca/p/sandals_and_slides/mens_ua_ignite_pro_graphic_strap_slides/3026024.html?dwvar_3026024_color=402
Men's UA Summit Trek Shoes,88.97 - 115,"The UA Summit Trek strikes the perfect balance between performance and style with a bold design and durable materials, so you can hit the trails or the city streets., Lightweight mesh upper with synthetic overlays for durability & support,Bold, 90's-inspired look with unique lace design,Dual-density midsole cushioning for comfort,Lugged rubber outsole provides grip & traction,Regular,Style #: 3028345,Weight: 13 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/sportswear/mens_ua_summit_trek_shoes/3028345.html?dwvar_3028345_color=103
Men's UA Charged Maven Trek Trail Shoes,140,"Built to help you hit the trails fast and light. They're comfortable, cushioned, super-durable, grippy, and the higher ankle collar gives you even more support where you need it., Lightweight upper materials are breathable & durable,Higher ankle collar & cushioned tongue for added support & comfort,Pull loops on tongue & collar for easy/off,Full-length molded footbed forms to the foot, eliminating slippage & providing ideal underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,High-abrasion rubber traction outsole for extended durability & grip on the trail​,Regular,Style #: 3026370,Lace type: Standard tie,Imported,Machine wash warm with similar colors,Use only non-chlorine bleach when needed,Tumble dry medium,Do not iron",https://www.underarmour.ca/en-ca/p/hiking_and_hunting/mens_ua_charged_maven_trek_trail_shoes/3026370.html?dwvar_3026370_color=002
Men's UA Charged Pursuit 3 Running Shoes,66.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Regular,Style #: 3024878,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_running_shoes/3024878.html?dwvar_3024878_color=401
Men's UA Charged Pursuit 3 Running Shoes,66.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Regular,Style #: 3024878,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_running_shoes/3024878.html?dwvar_3024878_color=104
Men's UA Charged Pursuit 3 Running Shoes,66.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Regular,Style #: 3024878,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_running_shoes/3024878.html?dwvar_3024878_color=101
Men's UA Charged Pursuit 3 Running Shoes,66.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Regular,Style #: 3024878,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_running_shoes/3024878.html?dwvar_3024878_color=002
Men's UA Charged Pursuit 3 Running Shoes,66.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Regular,Style #: 3024878,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_running_shoes/3024878.html?dwvar_3024878_color=005
Unisex UA Shakedown Elite 2 Track Spikes,190,"Built to take on 1500M to 10K, these track spikes have crazy range. Bouncy, energy-returning foam, a full-length plate, grippy 6-pin spikes, and the locked-in fit of a UA Warp upper will help you hit PRs this race season., Warp™ upper optimizes containment with lightweight lockdown & allows maximum breathability,Midsole geometry gets you up on your toes quicker for more momentum & faster turnover,Full-length plate provides rigidity & a solid platform for energized liftoffs,Increased midsole foam in the forefoot compresses & springs back for added lift & energy return,6-pin spike design in forefoot for enhanced grip on the track,Regular,Style #: 3027959,6-pin forefoot,Weight: 5.8 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running/unisex_ua_shakedown_elite_2_track_spikes/3027959.html?dwvar_3027959_color=101
Men's UA HOVR™ Infil Tactical Boots,250,"These boots were made for special ops, first and foremost. They're incredibly light, feel athletic, but are still supportive and comfortable enough for guys putting in long hours on the job., Breathable textile upper with raised PU overlays for lightweight durability & abrasion-resistance,Fast & secure lacing system with pull loops on heel & tongue for easy on/off,Anti-fatigue Insite Contoura® footbed with shock-absorbing foam,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,Flexible achilles notch for added comfort,Durable Vibram™ TC4+ outsole with Traction Lug technology for ultimate, slip-resistant traction,Regular,Style #: 3026369,Height: 7"",Weight: 19.6 oz.,Imported,Wash garment inside out,Machine wash warm with similar colors,Machine wash cold on gentle cycle with like colors,Use only non-chlorine bleach when needed,Do not bleach,Tumble dry medium,Dry flat,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_hovr_infil_tactical_boots/3026369.html?dwvar_3026369_color=001
Unisex UA Shakedown Elite 2 Track Spikes,190,"Built to take on 1500M to 10K, these track spikes have crazy range. Bouncy, energy-returning foam, a full-length plate, grippy 6-pin spikes, and the locked-in fit of a UA Warp upper will help you hit PRs this race season., Warp™ upper optimizes containment with lightweight lockdown & allows maximum breathability,Midsole geometry gets you up on your toes quicker for more momentum & faster turnover,Full-length plate provides rigidity & a solid platform for energized liftoffs,Increased midsole foam in the forefoot compresses & springs back for added lift & energy return,6-pin spike design in forefoot for enhanced grip on the track,Regular,Style #: 3027959,6-pin forefoot,Weight: 5.8 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running/unisex_ua_shakedown_elite_2_track_spikes/3027959.html?dwvar_3027959_color=100
Men's UA Rogue 4 Wide (4E) Running Shoes,105,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Full-length engineered mesh upper for lightweight breathability & a close-to-foot feel,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole provides all day comfort with responsiveness & durability,Durable rubber outsole provides traction & durability with flexibility where you need it for toe-off,Wide,Style #: 3027004,Offset: 8mm,Weight: 9.35 oz.,Lace type: Standard tie,Imported,4E Sizing built to better fit athletes with extra wide feet,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_rogue_4_wide_4e_running_shoes/3027004.html?dwvar_3027004_color=002
Unisex UA HOVR™ Skyline High Jump Track Spikes,140,"Lightweight, breathable embroidered upper gives you a locked-in fit & feel,3-point mid-foot strap for a powerful & secure fit to stabilize the foot while not restricting movement,UA HOVR™ cushioning provides 'zero gravity feel' to maintain energy return that helps eliminate impact,Structural midsole rim helps keep the foot centered & provides added support & durability,Full-length, lightweight Pebax™ plate with 11 pins for high strength & resilience,Regular,Style #: 3022518,11-pin, full-length plate,Weight: 13.45oz / 381g,Imported",https://www.underarmour.ca/en-ca/p/running/unisex_ua_hovr_skyline_high_jump_track_spikes/3022518.html?dwvar_3022518_color=100
Men's UA Charged Pursuit 3 Running Shoes,66.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Regular,Style #: 3024878,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_running_shoes/3024878.html?dwvar_3024878_color=001
Unisex UA HOVR™ Smokerider Track Spikes,130,"Built specifically for going all out in the 400 and the 800, with a light, locked in fit, super-responsive toe-offs, and the UA HOVR™ cushioning you need to protect your feet from the qualifying rounds to the finals., Ideal for: finesse sprints, 400M / 800M,Lightweight, breathable embroidered upper gives you a locked-in fit & feel,Lightweight, structural forefoot film for added strength to maximize efficiency & power in propulsion,UA HOVR™ sockliner & dynamic Energy Web for comfortable landings, in-sole traction & responsive toe-offs,UA Micro G® high-rebound midsole helps eliminate impact & provide added energy return,Forefoot Pebax™ plate with 6 perimeter pins for smooth transition into toe-off & strength in propulsion,Lightweight, molded sharkskin element in the heel enhances traction off the blocks,Regular,Style #: 3021831,6-Pin Forefoot,¼"" pyramid spikes & ¾-length plate,Weight: 7oz / 198g,Imported",https://www.underarmour.ca/en-ca/p/track_and_field/unisex_ua_hovr_smokerider_track_spikes/3021831.html?dwvar_3021831_color=004
Men's UA Shadow Elite 2 FG Soccer Cleats,275,"When you combine speed and agility, you become unstoppable on the pitch. The UA Shadow Elite was designed to help you change directions at the drop of a pin with a locked-in feel, making your fastest cuts even faster., UA IntelliKnit upper for minimalist ergonomic knit that delivers a second skin feel,Engineered zonal stretch, dynamic fit & lock-down design,Eyestay strike pods for increased ball control,Exo-mesh midfoot cage provides maximum support when cutting,Premium foam on internal heel for hold & comfort,Full-length carbon fiber agility outsole built for maximum speed & response in all directions,Regular,Style #: 3027239,Weight: 8 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/soccer/mens_ua_shadow_elite_2_fg_soccer_cleats/3027239.html?dwvar_3027239_color=800
Men's UA Shadow Elite 2 FG Soccer Cleats,275,"When you combine speed and agility, you become unstoppable on the pitch. The UA Shadow Elite was designed to help you change directions at the drop of a pin with a locked-in feel, making your fastest cuts even faster., UA IntelliKnit upper for minimalist ergonomic knit that delivers a second skin feel,Engineered zonal stretch, dynamic fit & lock-down design,Eyestay strike pods for increased ball control,Exo-mesh midfoot cage provides maximum support when cutting,Premium foam on internal heel for hold & comfort,Full-length carbon fiber agility outsole built for maximum speed & response in all directions,Regular,Style #: 3027239,Weight: 8 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/soccer/mens_ua_shadow_elite_2_fg_soccer_cleats/3027239.html?dwvar_3027239_color=105
Men's UA Shadow Elite 2 FG Soccer Cleats,275,"When you combine speed and agility, you become unstoppable on the pitch. The UA Shadow Elite was designed to help you change directions at the drop of a pin with a locked-in feel, making your fastest cuts even faster., UA IntelliKnit upper for minimalist ergonomic knit that delivers a second skin feel,Engineered zonal stretch, dynamic fit & lock-down design,Eyestay strike pods for increased ball control,Exo-mesh midfoot cage provides maximum support when cutting,Premium foam on internal heel for hold & comfort,Full-length carbon fiber agility outsole built for maximum speed & response in all directions,Regular,Style #: 3027239,Weight: 8 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/soccer/mens_ua_shadow_elite_2_fg_soccer_cleats/3027239.html?dwvar_3027239_color=001
Unisex UA HOVR™ Silencer Track Shoes,140,"Ideal for: Javelin,Lightweight, breathable embroidered upper gives you a locked-in fit & feel,3-point mid-foot strap for a powerful & secure fit to stabilize the foot while not restricting movement,UA HOVR™ cushioning provides 'zero gravity feel' to maintain energy return that helps eliminate impact,Pebax® midfoot shank provides added structure & support for more efficient foot-strike,Structural midsole rim helps keep the foot centered & provides added support & durability,Full-length, lightweight Pebax™ plate with perimeter-focused spikes for smooth transition to toe-off,Regular,Style #: 3022517,10-pin, full-length plate,Weight: 13.25oz / 375g,Imported",https://www.underarmour.ca/en-ca/p/track_and_field/unisex_ua_hovr_silencer_track_shoes/3022517.html?dwvar_3022517_color=003
Men's UA Yard MT 3.0 Baseball Cleats,125,"The UA Yard is the most comfortable cleat in the game, designed for players who hustle harder than anyone on the field. It fits and feels like a running shoe, and has incredible traction thanks to UA MicroTips., UA Clone upper provides a truly customized fit, no matter your foot size,Flexible auxetic material molds around the foot for a precise, glove-like fit & feel that's truly customized to every foot,Strategically placed, responsive UA HOVR™ cushioning provides maximum energy return & comfort,Cleat shield helps eliminate underfoot pressure,New UA Microtips are stronger, lighter & shorter for closer ground contact,10 strategically placed cleats on perimeter for more points of ground contact to reduce cleat pressure,Regular,Style #: 3027450,Weight: 13.2 oz.,Imported",https://www.underarmour.ca/en-ca/p/baseball/mens_ua_yard_mt_3.0_baseball_cleats/3027450.html?dwvar_3027450_color=100
Men's UA Charged Draw 2 Golf Shoes,140,"Golf spikes that keep your feet comfortable to keep you focused. The microfiber leather is light but durable, the Charged Cushioning® absorbs impact, and the Never-Wet treatment keeps you dry., Breathable, durable microfiber leather upper with waterproof membrane & Never-Wet treatment to keep you cool & dry,Ortholite™️ sockliner for unmatched underfoot comfort & breathability,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,UA Rotational Resistance (RST 2.0) spikes for lockdown horizontal traction & comfort,Lightweight, durable & flexible TPU outsole,Regular,Style #: 3026398,1 year waterproof warranty,Weight: 11.9 oz.,Lace type: Standard tie,Imported,Machine wash warm with similar colors,Use only non-chlorine bleach when needed,Tumble dry medium,Do not iron",https://www.underarmour.ca/en-ca/p/golf/mens_ua_charged_draw_2_golf_shoes/3026398.html?dwvar_3026398_color=100
Unisex Curry 3Z 24 Suede Basketball Shoes,105,"These are the shoes you're going to go back to again and again, all season long. A durable rubber outsole, leather overlays, and lock-down webbed lacing make them tough enough to keep up with every cut, drag, and drive., Durable suede upper with mesh inserts provides the perfect combination of comfort & performance,Internal midfoot shank adds stability to every move,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3028191,Weight: 13.3 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/basketball/unisex_curry_3z_24_suede_basketball_shoes/3028191.html?dwvar_3028191_color=100
Unisex UA Kick Sprint 4 Track Spikes,90,"Designed for sprinting. Lightweight, breathable, flexible...and crazy-fast., Lightweight synthetic upper open mesh panels for ventilation,EVA sockliner provides extra cushioning & rebound,One-piece Micro G® foam midsole turns cushioned landings into explosive takeoffs,¾ Length Pebax® cleat plate is ultra-strong, flexible &lightweight for explosive propulsion,Removable 6-pin spike outsole gives you perfect traction to accelerate & maintain top speeds,Regular,Style #: 3025461,¼"" pyramid spikes,Weight: 6.5 oz.,Imported",https://www.underarmour.ca/en-ca/p/track_and_field/unisex_ua_kick_sprint_4_track_spikes/3025461.html?dwvar_3025461_color=002
Men's UA HOVR™ Forge RC Spikeless Golf Shoes,150,"The first thing you'll notice is the responsive, super-soft UA HOVR™ cushioning. It's not only comfortable, but also returns energy to help your game., Breathable microfiber & textile upper with Never-Wet treatment to keep you cool & dry,Ortholite™️ sockliner for unmatched underfoot comfort & breathability,UA HOVR™ placement supports natural motion of the foot & provides energy return to help eliminate impact,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,UA Rotational Resistance outsole for lightweight lockdown traction,Spikeless outsole for a lighter, more flexible feel without any compromise in traction,Regular,Style #: 3024366,Lace type: Standard tie,Imported,Machine wash cold with like colors,Do not bleach,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/golf/mens_ua_hovr_forge_rc_spikeless_golf_shoes/3024366.html?dwvar_3024366_color=003
Men's UA HOVR™ Forge RC Spikeless Golf Shoes,150,"The first thing you'll notice is the responsive, super-soft UA HOVR™ cushioning. It's not only comfortable, but also returns energy to help your game., Breathable microfiber & textile upper with Never-Wet treatment to keep you cool & dry,Ortholite™️ sockliner for unmatched underfoot comfort & breathability,UA HOVR™ placement supports natural motion of the foot & provides energy return to help eliminate impact,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,UA Rotational Resistance outsole for lightweight lockdown traction,Spikeless outsole for a lighter, more flexible feel without any compromise in traction,Regular,Style #: 3024366,Lace type: Standard tie,Imported,Machine wash cold with like colors,Do not bleach,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/golf/mens_ua_hovr_forge_rc_spikeless_golf_shoes/3024366.html?dwvar_3024366_color=104
